ethnicity	tissue	microID	location	link
EAS	Heart Left Ventricle	347723	chr3:9921084	http://www.cagmdb.org/view_table.php?id=347723
EAS	Heart Left Ventricle	449310	chr5:126593309	http://www.cagmdb.org/view_table.php?id=449310
EAS	Heart Left Ventricle	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
EAS	Heart Left Ventricle	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
EAS	Heart Left Ventricle	558271	chr8:133116887	http://www.cagmdb.org/view_table.php?id=558271
EAS	Heart Left Ventricle	576302	chr9:100303439	http://www.cagmdb.org/view_table.php?id=576302
EAS	Skin Not Sun Exposed	18772	chr10:80289496	http://www.cagmdb.org/view_table.php?id=18772
EAS	Skin Not Sun Exposed	27149	chr10:119146429	http://www.cagmdb.org/view_table.php?id=27149
EAS	Skin Not Sun Exposed	31461	chr11:7672623	http://www.cagmdb.org/view_table.php?id=31461
EAS	Skin Not Sun Exposed	43870	chr11:70331779	http://www.cagmdb.org/view_table.php?id=43870
EAS	Skin Not Sun Exposed	50483	chr11:102721319	http://www.cagmdb.org/view_table.php?id=50483
EAS	Skin Not Sun Exposed	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Skin Not Sun Exposed	57749	chr12:1953158	http://www.cagmdb.org/view_table.php?id=57749
EAS	Skin Not Sun Exposed	124944	chr14:103710854	http://www.cagmdb.org/view_table.php?id=124944
EAS	Skin Not Sun Exposed	131997	chr15:52248587	http://www.cagmdb.org/view_table.php?id=131997
EAS	Skin Not Sun Exposed	134840	chr15:64917520	http://www.cagmdb.org/view_table.php?id=134840
EAS	Skin Not Sun Exposed	157002	chr16:68291763	http://www.cagmdb.org/view_table.php?id=157002
EAS	Skin Not Sun Exposed	205113	chr19:20186211	http://www.cagmdb.org/view_table.php?id=205113
EAS	Skin Not Sun Exposed	205113	chr19:20186211	http://www.cagmdb.org/view_table.php?id=205113
EAS	Skin Not Sun Exposed	239458	chr1:113880912	http://www.cagmdb.org/view_table.php?id=239458
EAS	Skin Not Sun Exposed	244360	chr1:161223056	http://www.cagmdb.org/view_table.php?id=244360
EAS	Skin Not Sun Exposed	268278	chr20:23421268	http://www.cagmdb.org/view_table.php?id=268278
EAS	Skin Not Sun Exposed	447972	chr5:119473839	http://www.cagmdb.org/view_table.php?id=447972
EAS	Skin Not Sun Exposed	584568	chr9:136383543	http://www.cagmdb.org/view_table.php?id=584568
EAS	Brain Caudate	27149	chr10:119146429	http://www.cagmdb.org/view_table.php?id=27149
EAS	Brain Caudate	28500	chr10:125841188	http://www.cagmdb.org/view_table.php?id=28500
EAS	Brain Caudate	28500	chr10:125841188	http://www.cagmdb.org/view_table.php?id=28500
EAS	Brain Caudate	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Brain Caudate	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EAS	Brain Caudate	143233	chr16:1329644	http://www.cagmdb.org/view_table.php?id=143233
EAS	Brain Caudate	238643	chr1:109759145	http://www.cagmdb.org/view_table.php?id=238643
EAS	Brain Caudate	245600	chr1:166975020	http://www.cagmdb.org/view_table.php?id=245600
EAS	Brain Caudate	260264	chr1:235991116	http://www.cagmdb.org/view_table.php?id=260264
EAS	Brain Caudate	281978	chr21:28931067	http://www.cagmdb.org/view_table.php?id=281978
EAS	Brain Caudate	292909	chr22:43827756	http://www.cagmdb.org/view_table.php?id=292909
EAS	Brain Caudate	435551	chr5:55652761	http://www.cagmdb.org/view_table.php?id=435551
EAS	Brain Caudate	460941	chr5:180620740	http://www.cagmdb.org/view_table.php?id=460941
EAS	Brain Caudate	548113	chr8:85135766	http://www.cagmdb.org/view_table.php?id=548113
SAS	Adipose Subcutaneous	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Adipose Subcutaneous	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Adipose Subcutaneous	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Adipose Subcutaneous	103497	chr13:99864924	http://www.cagmdb.org/view_table.php?id=103497
SAS	Adipose Subcutaneous	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
SAS	Adipose Subcutaneous	263953	chr20:3045700	http://www.cagmdb.org/view_table.php?id=263953
SAS	Adipose Subcutaneous	277125	chr20:62329366	http://www.cagmdb.org/view_table.php?id=277125
SAS	Adipose Subcutaneous	356443	chr3:52786840	http://www.cagmdb.org/view_table.php?id=356443
SAS	Adipose Subcutaneous	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
SAS	Adipose Subcutaneous	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
SAS	Adipose Subcutaneous	530240	chr7:157574514	http://www.cagmdb.org/view_table.php?id=530240
SAS	Adipose Subcutaneous	574638	chr9:92474743	http://www.cagmdb.org/view_table.php?id=574638
SAS	Esophagus Mucosa	39786	chr11:47245858	http://www.cagmdb.org/view_table.php?id=39786
SAS	Esophagus Mucosa	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Esophagus Mucosa	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Esophagus Mucosa	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Esophagus Mucosa	134840	chr15:64917520	http://www.cagmdb.org/view_table.php?id=134840
SAS	Esophagus Mucosa	164837	chr17:9897983	http://www.cagmdb.org/view_table.php?id=164837
SAS	Esophagus Mucosa	353457	chr3:38370241	http://www.cagmdb.org/view_table.php?id=353457
SAS	Esophagus Mucosa	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
SAS	Esophagus Mucosa	470071	chr6:39311073	http://www.cagmdb.org/view_table.php?id=470071
SAS	Esophagus Mucosa	481070	chr6:95586994	http://www.cagmdb.org/view_table.php?id=481070
SAS	Esophagus Mucosa	549897	chr8:94534778	http://www.cagmdb.org/view_table.php?id=549897
SAS	Esophagus Muscularis	18736	chr10:80166227	http://www.cagmdb.org/view_table.php?id=18736
SAS	Esophagus Muscularis	50483	chr11:102721319	http://www.cagmdb.org/view_table.php?id=50483
SAS	Esophagus Muscularis	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Esophagus Muscularis	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Esophagus Muscularis	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Esophagus Muscularis	103497	chr13:99864924	http://www.cagmdb.org/view_table.php?id=103497
SAS	Esophagus Muscularis	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
SAS	Esophagus Muscularis	118481	chr14:75732476	http://www.cagmdb.org/view_table.php?id=118481
SAS	Esophagus Muscularis	134840	chr15:64917520	http://www.cagmdb.org/view_table.php?id=134840
SAS	Esophagus Muscularis	134840	chr15:64917520	http://www.cagmdb.org/view_table.php?id=134840
SAS	Esophagus Muscularis	134859	chr15:64980738	http://www.cagmdb.org/view_table.php?id=134859
SAS	Esophagus Muscularis	214689	chr1:1752909	http://www.cagmdb.org/view_table.php?id=214689
SAS	Esophagus Muscularis	263953	chr20:3045700	http://www.cagmdb.org/view_table.php?id=263953
SAS	Esophagus Muscularis	297306	chr2:9412255	http://www.cagmdb.org/view_table.php?id=297306
SAS	Esophagus Muscularis	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
SAS	Esophagus Muscularis	385324	chr3:196229856	http://www.cagmdb.org/view_table.php?id=385324
SAS	Esophagus Muscularis	385949	chr4:952629	http://www.cagmdb.org/view_table.php?id=385949
SAS	Esophagus Muscularis	440550	chr5:81257142	http://www.cagmdb.org/view_table.php?id=440550
SAS	Esophagus Muscularis	481070	chr6:95586994	http://www.cagmdb.org/view_table.php?id=481070
SAS	Lung	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Lung	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Lung	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Lung	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
SAS	Lung	164837	chr17:9897983	http://www.cagmdb.org/view_table.php?id=164837
SAS	Lung	166663	chr17:17793780	http://www.cagmdb.org/view_table.php?id=166663
SAS	Lung	235453	chr1:94079250	http://www.cagmdb.org/view_table.php?id=235453
SAS	Lung	243833	chr1:158699553	http://www.cagmdb.org/view_table.php?id=243833
SAS	Lung	263380	chr20:417396	http://www.cagmdb.org/view_table.php?id=263380
SAS	Lung	263953	chr20:3045700	http://www.cagmdb.org/view_table.php?id=263953
SAS	Lung	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
SAS	Lung	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
SAS	Lung	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
SAS	Lung	450490	chr5:132485829	http://www.cagmdb.org/view_table.php?id=450490
SAS	Lung	558271	chr8:133116887	http://www.cagmdb.org/view_table.php?id=558271
SAS	Adipose Visceral	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Adipose Visceral	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Adipose Visceral	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Adipose Visceral	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
SAS	Adipose Visceral	148666	chr16:23067914	http://www.cagmdb.org/view_table.php?id=148666
SAS	Adipose Visceral	263953	chr20:3045700	http://www.cagmdb.org/view_table.php?id=263953
SAS	Adipose Visceral	270450	chr20:34581692	http://www.cagmdb.org/view_table.php?id=270450
SAS	Adipose Visceral	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
SAS	Artery Aorta	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Artery Aorta	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Artery Aorta	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Artery Aorta	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Artery Aorta	134840	chr15:64917520	http://www.cagmdb.org/view_table.php?id=134840
SAS	Artery Aorta	134859	chr15:64980738	http://www.cagmdb.org/view_table.php?id=134859
SAS	Artery Aorta	259084	chr1:230780082	http://www.cagmdb.org/view_table.php?id=259084
SAS	Artery Aorta	270239	chr20:33714516	http://www.cagmdb.org/view_table.php?id=270239
SAS	Artery Aorta	356443	chr3:52786840	http://www.cagmdb.org/view_table.php?id=356443
SAS	Artery Aorta	385324	chr3:196229856	http://www.cagmdb.org/view_table.php?id=385324
SAS	Artery Aorta	385949	chr4:952629	http://www.cagmdb.org/view_table.php?id=385949
SAS	Artery Tibial	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Artery Tibial	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Artery Tibial	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Artery Tibial	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Artery Tibial	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
SAS	Artery Tibial	134840	chr15:64917520	http://www.cagmdb.org/view_table.php?id=134840
SAS	Artery Tibial	134840	chr15:64917520	http://www.cagmdb.org/view_table.php?id=134840
SAS	Artery Tibial	148666	chr16:23067914	http://www.cagmdb.org/view_table.php?id=148666
SAS	Artery Tibial	214689	chr1:1752909	http://www.cagmdb.org/view_table.php?id=214689
SAS	Artery Tibial	214689	chr1:1752909	http://www.cagmdb.org/view_table.php?id=214689
SAS	Artery Tibial	263953	chr20:3045700	http://www.cagmdb.org/view_table.php?id=263953
SAS	Artery Tibial	277125	chr20:62329366	http://www.cagmdb.org/view_table.php?id=277125
SAS	Artery Tibial	297306	chr2:9412255	http://www.cagmdb.org/view_table.php?id=297306
SAS	Artery Tibial	329579	chr2:165365374	http://www.cagmdb.org/view_table.php?id=329579
SAS	Artery Tibial	356443	chr3:52786840	http://www.cagmdb.org/view_table.php?id=356443
SAS	Artery Tibial	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
SAS	Brain Cerebellum	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Brain Cerebellum	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Brain Cerebellum	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
SAS	Brain Cerebellum	134859	chr15:64980738	http://www.cagmdb.org/view_table.php?id=134859
SAS	Brain Cerebellum	163642	chr17:5434774	http://www.cagmdb.org/view_table.php?id=163642
SAS	Brain Cerebellum	339834	chr2:215410131	http://www.cagmdb.org/view_table.php?id=339834
SAS	Fibroblasts	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Fibroblasts	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Fibroblasts	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Fibroblasts	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Fibroblasts	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
SAS	Fibroblasts	123942	chr14:99700265	http://www.cagmdb.org/view_table.php?id=123942
SAS	Fibroblasts	128086	chr15:34142267	http://www.cagmdb.org/view_table.php?id=128086
SAS	Fibroblasts	164837	chr17:9897983	http://www.cagmdb.org/view_table.php?id=164837
SAS	Fibroblasts	270450	chr20:34581692	http://www.cagmdb.org/view_table.php?id=270450
SAS	Fibroblasts	277125	chr20:62329366	http://www.cagmdb.org/view_table.php?id=277125
SAS	Fibroblasts	285897	chr21:46124538	http://www.cagmdb.org/view_table.php?id=285897
SAS	Fibroblasts	297306	chr2:9412255	http://www.cagmdb.org/view_table.php?id=297306
SAS	Fibroblasts	297306	chr2:9412255	http://www.cagmdb.org/view_table.php?id=297306
SAS	Fibroblasts	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
SAS	Fibroblasts	414980	chr4:142405160	http://www.cagmdb.org/view_table.php?id=414980
SAS	Fibroblasts	448592	chr5:122829776	http://www.cagmdb.org/view_table.php?id=448592
SAS	Fibroblasts	448592	chr5:122829776	http://www.cagmdb.org/view_table.php?id=448592
SAS	Fibroblasts	459998	chr5:176500262	http://www.cagmdb.org/view_table.php?id=459998
SAS	Fibroblasts	521666	chr7:118236211	http://www.cagmdb.org/view_table.php?id=521666
SAS	Fibroblasts	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
SAS	Muscle Skeletal	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Muscle Skeletal	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Muscle Skeletal	103497	chr13:99864924	http://www.cagmdb.org/view_table.php?id=103497
SAS	Muscle Skeletal	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
SAS	Muscle Skeletal	128086	chr15:34142267	http://www.cagmdb.org/view_table.php?id=128086
SAS	Muscle Skeletal	134859	chr15:64980738	http://www.cagmdb.org/view_table.php?id=134859
SAS	Muscle Skeletal	146972	chr16:16111311	http://www.cagmdb.org/view_table.php?id=146972
SAS	Muscle Skeletal	263953	chr20:3045700	http://www.cagmdb.org/view_table.php?id=263953
SAS	Muscle Skeletal	270450	chr20:34581692	http://www.cagmdb.org/view_table.php?id=270450
SAS	Muscle Skeletal	277125	chr20:62329366	http://www.cagmdb.org/view_table.php?id=277125
SAS	Muscle Skeletal	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
SAS	Muscle Skeletal	290994	chr22:36295402	http://www.cagmdb.org/view_table.php?id=290994
SAS	Muscle Skeletal	310093	chr2:68217012	http://www.cagmdb.org/view_table.php?id=310093
SAS	Muscle Skeletal	356443	chr3:52786840	http://www.cagmdb.org/view_table.php?id=356443
SAS	Muscle Skeletal	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
SAS	Muscle Skeletal	574638	chr9:92474743	http://www.cagmdb.org/view_table.php?id=574638
SAS	Nerve Tibial	18736	chr10:80166227	http://www.cagmdb.org/view_table.php?id=18736
SAS	Nerve Tibial	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Nerve Tibial	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Nerve Tibial	83689	chr12:121659138	http://www.cagmdb.org/view_table.php?id=83689
SAS	Nerve Tibial	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Nerve Tibial	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
SAS	Nerve Tibial	123942	chr14:99700265	http://www.cagmdb.org/view_table.php?id=123942
SAS	Nerve Tibial	134859	chr15:64980738	http://www.cagmdb.org/view_table.php?id=134859
SAS	Nerve Tibial	148666	chr16:23067914	http://www.cagmdb.org/view_table.php?id=148666
SAS	Nerve Tibial	166663	chr17:17793780	http://www.cagmdb.org/view_table.php?id=166663
SAS	Nerve Tibial	263380	chr20:417396	http://www.cagmdb.org/view_table.php?id=263380
SAS	Nerve Tibial	277125	chr20:62329366	http://www.cagmdb.org/view_table.php?id=277125
SAS	Nerve Tibial	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
SAS	Nerve Tibial	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
SAS	Nerve Tibial	331775	chr2:175930276	http://www.cagmdb.org/view_table.php?id=331775
SAS	Nerve Tibial	339834	chr2:215410131	http://www.cagmdb.org/view_table.php?id=339834
SAS	Nerve Tibial	356443	chr3:52786840	http://www.cagmdb.org/view_table.php?id=356443
SAS	Nerve Tibial	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
SAS	Nerve Tibial	481070	chr6:95586994	http://www.cagmdb.org/view_table.php?id=481070
SAS	Nerve Tibial	521666	chr7:118236211	http://www.cagmdb.org/view_table.php?id=521666
SAS	Nerve Tibial	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
SAS	Skin Sun Exposed	18736	chr10:80166227	http://www.cagmdb.org/view_table.php?id=18736
SAS	Skin Sun Exposed	50483	chr11:102721319	http://www.cagmdb.org/view_table.php?id=50483
SAS	Skin Sun Exposed	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Skin Sun Exposed	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Skin Sun Exposed	163642	chr17:5434774	http://www.cagmdb.org/view_table.php?id=163642
SAS	Skin Sun Exposed	164837	chr17:9897983	http://www.cagmdb.org/view_table.php?id=164837
SAS	Skin Sun Exposed	270450	chr20:34581692	http://www.cagmdb.org/view_table.php?id=270450
SAS	Skin Sun Exposed	277125	chr20:62329366	http://www.cagmdb.org/view_table.php?id=277125
SAS	Skin Sun Exposed	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
SAS	Skin Sun Exposed	339837	chr2:215423181	http://www.cagmdb.org/view_table.php?id=339837
SAS	Skin Sun Exposed	356443	chr3:52786840	http://www.cagmdb.org/view_table.php?id=356443
SAS	Skin Sun Exposed	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
SAS	Skin Sun Exposed	385324	chr3:196229856	http://www.cagmdb.org/view_table.php?id=385324
SAS	Skin Sun Exposed	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
SAS	Thyroid	3612	chr10:15135193	http://www.cagmdb.org/view_table.php?id=3612
SAS	Thyroid	53840	chr11:118339710	http://www.cagmdb.org/view_table.php?id=53840
SAS	Thyroid	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Thyroid	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Thyroid	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Thyroid	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
SAS	Thyroid	148666	chr16:23067914	http://www.cagmdb.org/view_table.php?id=148666
SAS	Thyroid	263380	chr20:417396	http://www.cagmdb.org/view_table.php?id=263380
SAS	Thyroid	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
SAS	Thyroid	310093	chr2:68217012	http://www.cagmdb.org/view_table.php?id=310093
SAS	Thyroid	317881	chr2:108798709	http://www.cagmdb.org/view_table.php?id=317881
SAS	Thyroid	339834	chr2:215410131	http://www.cagmdb.org/view_table.php?id=339834
SAS	Thyroid	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
SAS	Thyroid	440550	chr5:81257142	http://www.cagmdb.org/view_table.php?id=440550
SAS	Thyroid	521666	chr7:118236211	http://www.cagmdb.org/view_table.php?id=521666
SAS	Whole Blood	50483	chr11:102721319	http://www.cagmdb.org/view_table.php?id=50483
SAS	Whole Blood	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Whole Blood	244360	chr1:161223056	http://www.cagmdb.org/view_table.php?id=244360
SAS	Whole Blood	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
SAS	Whole Blood	385949	chr4:952629	http://www.cagmdb.org/view_table.php?id=385949
SAS	Whole Blood	481070	chr6:95586994	http://www.cagmdb.org/view_table.php?id=481070
SAS	Whole Blood	530240	chr7:157574514	http://www.cagmdb.org/view_table.php?id=530240
SAS	Heart Left Ventricle	18736	chr10:80166227	http://www.cagmdb.org/view_table.php?id=18736
SAS	Heart Left Ventricle	39786	chr11:47245858	http://www.cagmdb.org/view_table.php?id=39786
SAS	Heart Left Ventricle	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Heart Left Ventricle	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Heart Left Ventricle	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Heart Left Ventricle	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
SAS	Heart Left Ventricle	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
SAS	Heart Left Ventricle	134840	chr15:64917520	http://www.cagmdb.org/view_table.php?id=134840
SAS	Heart Left Ventricle	214689	chr1:1752909	http://www.cagmdb.org/view_table.php?id=214689
SAS	Heart Left Ventricle	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
SAS	Heart Left Ventricle	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
SAS	Heart Left Ventricle	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
SAS	Heart Left Ventricle	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
SAS	Heart Left Ventricle	546785	chr8:78686432	http://www.cagmdb.org/view_table.php?id=546785
SAS	Heart Left Ventricle	558271	chr8:133116887	http://www.cagmdb.org/view_table.php?id=558271
SAS	Skin Not Sun Exposed	50483	chr11:102721319	http://www.cagmdb.org/view_table.php?id=50483
SAS	Skin Not Sun Exposed	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Skin Not Sun Exposed	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Skin Not Sun Exposed	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Skin Not Sun Exposed	128086	chr15:34142267	http://www.cagmdb.org/view_table.php?id=128086
SAS	Skin Not Sun Exposed	134840	chr15:64917520	http://www.cagmdb.org/view_table.php?id=134840
SAS	Skin Not Sun Exposed	244360	chr1:161223056	http://www.cagmdb.org/view_table.php?id=244360
SAS	Skin Not Sun Exposed	277125	chr20:62329366	http://www.cagmdb.org/view_table.php?id=277125
SAS	Skin Not Sun Exposed	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
SAS	Skin Not Sun Exposed	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
SAS	Brain Caudate	66900	chr12:48903350	http://www.cagmdb.org/view_table.php?id=66900
SAS	Brain Caudate	93594	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
SAS	Brain Caudate	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
SAS	Brain Caudate	343800	chr2:232564435	http://www.cagmdb.org/view_table.php?id=343800
SAS	Brain Caudate	521666	chr7:118236211	http://www.cagmdb.org/view_table.php?id=521666
EUR	Adipose Subcutaneous	103497	chr13:99864924	http://www.cagmdb.org/view_table.php?id=103497
EUR	Adipose Subcutaneous	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EUR	Adipose Subcutaneous	181070	chr17:78802467	http://www.cagmdb.org/view_table.php?id=181070
EUR	Adipose Subcutaneous	190278	chr18:41962443	http://www.cagmdb.org/view_table.php?id=190278
EUR	Adipose Subcutaneous	295544	chr2:1137503	http://www.cagmdb.org/view_table.php?id=295544
EUR	Adipose Subcutaneous	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
EUR	Adipose Subcutaneous	485516	chr6:116657005	http://www.cagmdb.org/view_table.php?id=485516
EUR	Adipose Subcutaneous	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
EUR	Adipose Subcutaneous	530240	chr7:157574514	http://www.cagmdb.org/view_table.php?id=530240
EUR	Esophagus Mucosa	18772	chr10:80289496	http://www.cagmdb.org/view_table.php?id=18772
EUR	Esophagus Mucosa	39786	chr11:47245858	http://www.cagmdb.org/view_table.php?id=39786
EUR	Esophagus Mucosa	48070	chr11:90175929	http://www.cagmdb.org/view_table.php?id=48070
EUR	Esophagus Mucosa	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EUR	Esophagus Mucosa	164837	chr17:9897983	http://www.cagmdb.org/view_table.php?id=164837
EUR	Esophagus Mucosa	208168	chr19:35767032	http://www.cagmdb.org/view_table.php?id=208168
EUR	Esophagus Mucosa	242635	chr1:153663957	http://www.cagmdb.org/view_table.php?id=242635
EUR	Esophagus Mucosa	295544	chr2:1137503	http://www.cagmdb.org/view_table.php?id=295544
EUR	Esophagus Mucosa	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
EUR	Esophagus Mucosa	470071	chr6:39311073	http://www.cagmdb.org/view_table.php?id=470071
EUR	Esophagus Muscularis	43868	chr11:70325462	http://www.cagmdb.org/view_table.php?id=43868
EUR	Esophagus Muscularis	103497	chr13:99864924	http://www.cagmdb.org/view_table.php?id=103497
EUR	Esophagus Muscularis	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EUR	Esophagus Muscularis	118481	chr14:75732476	http://www.cagmdb.org/view_table.php?id=118481
EUR	Esophagus Muscularis	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EUR	Esophagus Muscularis	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EUR	Esophagus Muscularis	181070	chr17:78802467	http://www.cagmdb.org/view_table.php?id=181070
EUR	Esophagus Muscularis	208168	chr19:35767032	http://www.cagmdb.org/view_table.php?id=208168
EUR	Esophagus Muscularis	295544	chr2:1137503	http://www.cagmdb.org/view_table.php?id=295544
EUR	Esophagus Muscularis	297306	chr2:9412255	http://www.cagmdb.org/view_table.php?id=297306
EUR	Esophagus Muscularis	328516	chr2:159976348	http://www.cagmdb.org/view_table.php?id=328516
EUR	Esophagus Muscularis	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
EUR	Esophagus Muscularis	440550	chr5:81257142	http://www.cagmdb.org/view_table.php?id=440550
EUR	Esophagus Muscularis	453779	chr5:148065546	http://www.cagmdb.org/view_table.php?id=453779
EUR	Lung	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EUR	Lung	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
